id,api_path,label
304,Landroid/app/NotificationChannel;->getName()Ljava/lang/CharSequence;,source
305,Landroid/content/ClipData$Item;->getUri()Landroid/net/Uri;,source
306,Landroid/content/Context;->getDir(Ljava/lang/String; I)Ljava/io/File;,source
307,Landroid/content/Context;->getSharedPreferences(Ljava/lang/String; I)Landroid/content/SharedPreferences;,source
308,Landroid/content/Intent;->getBundleExtra(Ljava/lang/String;)Landroid/os/Bundle;,source
309,Landroid/content/Intent;->getCharSequenceExtra(Ljava/lang/String;)Ljava/lang/CharSequence;,source
310,Landroid/content/Intent;->getData()Landroid/net/Uri;,source
311,Landroid/content/Intent;->getExtras()Landroid/os/Bundle;,source
312,Landroid/content/SharedPreferences;->getAll()Ljava/util/Map;,source
313,Landroid/content/SharedPreferences;->getBoolean(Ljava/lang/String; Z)Z,source
314,Landroid/content/SharedPreferences;->getInt(Ljava/lang/String; I)I,source
315,Landroid/content/SharedPreferences;->getLong(Ljava/lang/String; J)J,source
316,Landroid/content/res/Resources;->getIdentifier(Ljava/lang/String; Ljava/lang/String; Ljava/lang/String;)I,source
317,Landroid/content/res/Resources;->getValue(I Landroid/util/TypedValue; Z)V,source
318,Landroid/content/res/TypedArray;->getValue(I Landroid/util/TypedValue;)Z,source
319,Landroid/database/Cursor;->getBlob(I)[B,source
320,Landroid/database/Cursor;->getDouble(I)D,source
321,Landroid/database/Cursor;->getFloat(I)F,source
322,Landroid/database/Cursor;->getInt(I)I,source
323,Landroid/database/Cursor;->getLong(I)J,source
324,Landroid/database/Cursor;->getShort(I)S,source
325,Landroid/database/Cursor;->moveToFirst()Z,source
326,Landroid/database/Cursor;->moveToNext()Z,source
327,Landroid/hardware/Camera;->getNumberOfCameras()I,source
328,Landroid/hardware/SensorManager;->getDefaultSensor(I)Landroid/hardware/Sensor;,source
329,Landroid/hardware/camera2/CameraCharacteristics;->get(Landroid/hardware/camera2/CameraCharacteristics$Key;)Ljava/lang/Object;,source
330,Landroid/hardware/camera2/CameraManager;->getCameraCharacteristics(Ljava/lang/String;)Landroid/hardware/camera2/CameraCharacteristics;,source
331,Landroid/hardware/camera2/CameraManager;->getCameraIdList()[Ljava/lang/String;,source
332,Landroid/hardware/camera2/CaptureResult;->get(Landroid/hardware/camera2/CaptureResult$Key;)Ljava/lang/Object;,source
333,Landroid/location/Location;->getAccuracy()F,source
334,Landroid/location/Location;->getBearing()F,source
335,Landroid/location/Location;->getProvider()Ljava/lang/String;,source
336,Landroid/location/Location;->getSpeed()F,source
337,Landroid/location/Location;->getTime()J,source
338,Landroid/media/MediaCodec;->getName()Ljava/lang/String;,source
339,Landroid/media/MediaCodecInfo;->getName()Ljava/lang/String;,source
340,Landroid/net/Uri;->getAuthority()Ljava/lang/String;,source
341,Landroid/net/Uri;->getEncodedFragment()Ljava/lang/String;,source
342,Landroid/net/Uri;->getEncodedQuery()Ljava/lang/String;,source
343,Landroid/net/Uri;->getFragment()Ljava/lang/String;,source
344,Landroid/net/Uri;->getHost()Ljava/lang/String;,source
345,Landroid/net/Uri;->getLastPathSegment()Ljava/lang/String;,source
346,Landroid/net/Uri;->getPath()Ljava/lang/String;,source
347,Landroid/net/Uri;->getPathSegments()Ljava/util/List;,source
348,Landroid/net/Uri;->getQueryParameter(Ljava/lang/String;)Ljava/lang/String;,source
349,Landroid/net/Uri;->getScheme()Ljava/lang/String;,source
350,Landroid/os/Bundle;->getBundle(Ljava/lang/String;)Landroid/os/Bundle;,source
351,Landroid/os/Bundle;->getByteArray(Ljava/lang/String;)[B,source
352,Landroid/os/Bundle;->getCharSequence(Ljava/lang/String;)Ljava/lang/CharSequence;,source
353,Landroid/os/Bundle;->getParcelableArray(Ljava/lang/String;)[Landroid/os/Parcelable;,source
354,Landroid/os/Bundle;->getParcelableArrayList(Ljava/lang/String; Ljava/lang/Class;)Ljava/util/ArrayList;,source
355,Landroid/os/Bundle;->getParcelableArrayList(Ljava/lang/String;)Ljava/util/ArrayList;,source
356,Landroid/os/Bundle;->getStringArrayList(Ljava/lang/String;)Ljava/util/ArrayList;,source
357,Landroid/os/Environment;->getDataDirectory()Ljava/io/File;,source
358,Landroid/os/storage/StorageVolume;->getUuid()Ljava/lang/String;,source
359,Landroid/preference/PreferenceManager;->getDefaultSharedPreferences(Landroid/content/Context;)Landroid/content/SharedPreferences;,source
360,Landroid/text/Annotation;->getKey()Ljava/lang/String;,source
361,Landroid/text/Annotation;->getValue()Ljava/lang/String;,source
362,Landroid/text/style/URLSpan;->getURL()Ljava/lang/String;,source
363,Landroid/webkit/WebView;->getUrl()Ljava/lang/String;,source
364,Landroid/widget/TextView;->getText()Ljava/lang/CharSequence;,source
365,Landroidx/camera/camera2/internal/m;->l(Landroidx/camera/core/impl/t0; Landroid/hardware/camera2/CameraDevice; Lu/e0;)Lcom/google/common/util/concurrent/m;,source
366,Landroidx/compose/runtime/D;->getValue()Ljava/lang/Object;,source
367,Landroidx/compose/runtime/N0;->getValue()Ljava/lang/Object;,source
368,Landroidx/compose/runtime/S0;->getValue()Ljava/lang/Object;,source
369,Landroidx/compose/runtime/T;->getValue()Ljava/lang/Long;,source
370,Landroidx/compose/runtime/b0;->getValue()Ljava/lang/Long;,source
371,Landroidx/datastore/core/g;->getData()Lkotlinx/coroutines/flow/k;,source
372,Landroidx/datastore/preferences/b;->getValue(Ljava/lang/Object; LKi0/w;)Ljava/lang/Object;,source
373,Lbh/m;->getValue()Ljava/lang/String;,source
374,Lcc0/b;->getDeviceId()Ljava/lang/String;,source
375,Lcom/airbnb/deeplinkdispatch/Host;->getId()Ljava/lang/String;,source
376,Lcom/airbnb/deeplinkdispatch/PathSegment;->getId()Ljava/lang/String;,source
377,Lcom/airbnb/deeplinkdispatch/Root;->getId()Ljava/lang/String;,source
378,Lcom/airbnb/deeplinkdispatch/Scheme;->getId()Ljava/lang/String;,source
379,Lcom/airbnb/deeplinkdispatch/TreeNode;->getId()Ljava/lang/String;,source
380,Lcom/airbnb/deeplinkdispatch/UrlElement;->getValue()[B,source
381,Lcom/airbnb/lottie/compose/e;->getValue()Ljava/lang/Object;,source
382,Lcom/airbnb/lottie/compose/j;->getValue()Ljava/lang/Object;,source
383,Lcom/bluelinelabs/conductor/internal/a;->getData()Lcom/bluelinelabs/conductor/internal/f;,source
384,Lcom/bluelinelabs/conductor/internal/g;->getData()Lcom/bluelinelabs/conductor/internal/f;,source
385,Lcom/bluelinelabs/conductor/internal/m;->getData()Lcom/bluelinelabs/conductor/internal/f;,source
386,Lcom/coremedia/iso/boxes/DataEntryUrnBox;->getLocation()Ljava/lang/String;,source
387,Lcom/coremedia/iso/boxes/DataEntryUrnBox;->getName()Ljava/lang/String;,source
388,Lcom/coremedia/iso/boxes/EditListBox$Entry;->getContent(Ljava/nio/ByteBuffer;)V,source
389,Lcom/coremedia/iso/boxes/FreeBox;->getData()Ljava/nio/ByteBuffer;,source
390,Lcom/coremedia/iso/boxes/HandlerBox;->getName()Ljava/lang/String;,source
391,Lcom/coremedia/iso/boxes/ItemLocationBox$Extent;->getContent(Ljava/nio/ByteBuffer;)V,source
392,Lcom/coremedia/iso/boxes/ItemLocationBox$Item;->getContent(Ljava/nio/ByteBuffer;)V,source
393,Lcom/coremedia/iso/boxes/fragment/SampleFlags;->getContent(Ljava/nio/ByteBuffer;)V,source
394,Lcom/coremedia/iso/boxes/sampleentry/TextSampleEntry$BoxRecord;->getContent(Ljava/nio/ByteBuffer;)V,source
395,Lcom/coremedia/iso/boxes/sampleentry/TextSampleEntry$StyleRecord;->getContent(Ljava/nio/ByteBuffer;)V,source
396,Lcom/davemorrissey/labs/subscaleview/ImageSource;->getUri()Landroid/net/Uri;,source
397,Lcom/<apk>/yoga/YogaNode;->getData()Ljava/lang/Object;,source
398,Lcom/<apk>/yoga/YogaNode;->getPosition(Lcom/<apk>/yoga/YogaEdge;)Lcom/<apk>/yoga/YogaValue;,source
399,Lcom/<apk>/yoga/YogaNodeJNIBase;->getData()Ljava/lang/Object;,source
400,Lcom/google/android/datatransport/cct/internal/NetworkConnectionInfo$MobileSubtype;->getValue()I,source
401,Lcom/google/android/datatransport/cct/internal/NetworkConnectionInfo$NetworkType;->getValue()I,source
402,Lcom/google/android/gms/ads/identifier/AdvertisingIdClient$Info;->getId()Ljava/lang/String;,source
403,Lcom/google/android/gms/ads/identifier/AdvertisingIdClient;->getAdvertisingIdInfo(Landroid/content/Context;)Lcom/google/android/gms/ads/identifier/AdvertisingIdClient$Info;,source
404,Lcom/google/android/gms/common/api/k;->getApiKey()Lcom/google/android/gms/common/api/internal/a;,source
405,Lcom/google/android/gms/common/api/o;->getApiKey()Lcom/google/android/gms/common/api/internal/a;,source
406,Lcom/google/android/gms/common/internal/f;->getAccount()Landroid/accounts/Account;,source
407,Lcom/google/android/gms/internal/auth/zzgp;->getValue()Ljava/lang/Object;,source
408,Lcom/google/android/gms/internal/firebase-auth-api/zzank;->getKey()Ljava/lang/Object;,source
409,Lcom/google/android/gms/internal/firebase-auth-api/zzank;->getValue()Ljava/lang/Object;,source
410,Lcom/google/android/gms/internal/play_billing/zzjb;->getValue()Ljava/lang/Object;,source
411,Lcom/google/android/gms/tasks/Task;->getResult()Ljava/lang/Object;,source
412,Lcom/google/android/gms/tasks/Task;->getResult(Ljava/lang/Class;)Ljava/lang/Object;,source
413,Lcom/google/android/recaptcha/internal/zzuk;->getValue()Ljava/lang/Object;,source
414,Lcom/google/api/client/googleapis/auth/oauth2/GoogleTokenResponse;->getIdToken()Ljava/lang/String;,source
415,Lcom/google/api/client/util/a;->getKey()Ljava/lang/Object;,source
416,Lcom/google/api/client/util/a;->getValue()Ljava/lang/Object;,source
417,Lcom/google/api/services/drive/model/File;->getId()Ljava/lang/String;,source
418,Lcom/google/common/cache/O;->getKey()Ljava/lang/Object;,source
419,Lcom/google/common/collect/b1;->getKey()Ljava/lang/Object;,source
420,Lcom/google/common/collect/b1;->getValue()Ljava/lang/Object;,source
421,Lcom/google/firebase/crashlytics/internal/common/CLSUUID;->getSessionId()Ljava/lang/String;,source
422,Lcom/google/firebase/crashlytics/internal/common/CommonUtils$Architecture;->getValue()Lcom/google/firebase/crashlytics/internal/common/CommonUtils$Architecture;,source
423,Lcom/google/firebase/crashlytics/internal/common/CrashlyticsReportWithSessionId;->getSessionId()Ljava/lang/String;,source
424,Lcom/google/firebase/crashlytics/internal/common/FirebaseInstallationId;->getAuthToken()Ljava/lang/String;,source
425,Lcom/google/firebase/crashlytics/internal/metadata/EventMetadata;->getSessionId()Ljava/lang/String;,source
426,Lcom/google/firebase/crashlytics/internal/metadata/UserMetadata;->getUserId()Ljava/lang/String;,source
427,Lcom/google/firebase/crashlytics/internal/model/CrashlyticsReport$CustomAttribute;->getKey()Ljava/lang/String;,source
428,Lcom/google/firebase/crashlytics/internal/model/CrashlyticsReport$CustomAttribute;->getValue()Ljava/lang/String;,source
429,Lcom/google/firebase/crashlytics/internal/model/CrashlyticsReport$Session$Application;->getIdentifier()Ljava/lang/String;,source
430,Lcom/google/firebase/crashlytics/internal/model/CrashlyticsReport$Session$Event$Application$Execution$BinaryImage;->getName()Ljava/lang/String;,source
431,Lcom/google/firebase/crashlytics/internal/model/CrashlyticsReport$Session$Event$Application$Execution$BinaryImage;->getUuid()Ljava/lang/String;,source
432,Lcom/google/firebase/crashlytics/internal/model/CrashlyticsReport$Session$Event$Application$Execution$Signal;->getAddress()J,source
433,Lcom/google/firebase/crashlytics/internal/model/CrashlyticsReport$Session$Event$Application$Execution$Signal;->getName()Ljava/lang/String;,source
434,Lcom/google/firebase/crashlytics/internal/model/CrashlyticsReport$Session$Event$Application$Execution$<apk>;->getName()Ljava/lang/String;,source
435,Lcom/google/firebase/crashlytics/internal/model/CrashlyticsReport$Session$Event$Log;->getContent()Ljava/lang/String;,source
436,Lcom/google/firebase/crashlytics/internal/model/CrashlyticsReport$Session$User;->getIdentifier()Ljava/lang/String;,source
437,Lcom/google/firebase/crashlytics/internal/model/CrashlyticsReport$Session;->getIdentifier()Ljava/lang/String;,source
438,Lcom/google/firebase/crashlytics/internal/model/CrashlyticsReport$Session;->getUser()Lcom/google/firebase/crashlytics/internal/model/CrashlyticsReport$Session$User;,source
439,Lcom/google/firebase/crashlytics/internal/model/CrashlyticsReport;->getSession()Lcom/google/firebase/crashlytics/internal/model/CrashlyticsReport$Session;,source
440,Lcom/google/protobuf/Any;->getValue()Lcom/google/protobuf/ByteString;,source
441,Lcom/google/protobuf/Api;->getName()Ljava/lang/String;,source
442,Lcom/google/protobuf/BoolValue;->getValue()Z,source
443,Lcom/google/protobuf/BytesValue;->getValue()Lcom/google/protobuf/ByteString;,source
444,Lcom/google/protobuf/Enum;->getName()Ljava/lang/String;,source
445,Lcom/google/protobuf/EnumValue;->getName()Ljava/lang/String;,source
446,Lcom/google/protobuf/Field;->getName()Ljava/lang/String;,source
447,Lcom/google/protobuf/Method;->getName()Ljava/lang/String;,source
448,Lcom/google/protobuf/Mixin;->getName()Ljava/lang/String;,source
449,Lcom/google/protobuf/Option;->getName()Ljava/lang/String;,source
450,Lcom/google/protobuf/StringValue;->getValue()Ljava/lang/String;,source
451,Lcom/google/protobuf/Type;->getName()Ljava/lang/String;,source
452,Lcom/googlecode/mp4parser/AbstractBox;->getContent(Ljava/nio/ByteBuffer;)V,source
453,Lcom/huawei/hms/ads/identifier/AdvertisingIdClient$Info;->getId()Ljava/lang/String;,source
454,Lcom/huawei/hms/ads/identifier/AdvertisingIdClient;->getAdvertisingIdInfo(Landroid/content/Context;)Lcom/huawei/hms/ads/identifier/AdvertisingIdClient$Info;,source
455,Lcom/raizlabs/android/dbflow/kotlinextensions/OneToMany;->getValue(Ljava/lang/Object; LKi0/w;)Ljava/util/List;,source
456,Lcom/raizlabs/android/dbflow/sql/migration/IndexMigration;->getName()Ljava/lang/String;,source
457,Lcom/<apk>/accessibility/AutoplayVideoPreviewsOption;->getId()Ljava/lang/String;,source
458,Lcom/<apk>/accessibility/common/Setting;->getValue()Ljava/lang/String;,source
459,Lcom/<apk>/accessibility/events/AccessibilityAnalytics$Action;->getValue()Ljava/lang/String;,source
460,Lcom/<apk>/accessibility/events/AccessibilityAnalytics$Noun;->getValue()Ljava/lang/String;,source
461,Lcom/<apk>/accessibility/events/AccessibilityAnalytics$PageType;->getValue()Ljava/lang/String;,source
462,Lcom/<apk>/accessibility/events/AccessibilityAnalytics$SettingValue;->getValue()Ljava/lang/String;,source
463,Lcom/<apk>/accessibility/events/AccessibilityAnalytics$Source;->getValue()Ljava/lang/String;,source
464,Lcom/<apk>/achievements/AchievementsAnalytics$ActionInfoPageType;->getValue()Ljava/lang/String;,source
465,Lcom/<apk>/achievements/AchievementsAnalytics$ActionInfoReason;->getValue()Ljava/lang/String;,source
466,Lcom/<apk>/achievements/AchievementsAnalytics$CommunityViewTab;->getValue()Ljava/lang/String;,source
467,Lcom/<apk>/achievements/AchievementsAnalytics$ContributionType;->getValue()Ljava/lang/String;,source
468,Lcom/<apk>/achievements/AchievementsAnalytics$CtaType;->getValue()Ljava/lang/String;,source
469,Lcom/<apk>/achievements/AchievementsAnalytics$EntityType;->getValue()Ljava/lang/String;,source
470,Lcom/<apk>/achievements/AchievementsAnalytics$Noun;->getValue()Ljava/lang/String;,source
471,Lcom/<apk>/achievements/AchievementsAnalytics$OnboardingClickActionInfoType;->getValue()Ljava/lang/String;,source
472,Lcom/<apk>/achievements/AchievementsAnalytics$ShareSource;->getValue()Ljava/lang/String;,source
473,Lcom/<apk>/achievements/LeaderboardAnalytics$Noun;->getValue()Ljava/lang/String;,source
474,Lcom/<apk>/achievements/LeaderboardAnalytics$PageName;->getValue()Ljava/lang/String;,source
475,Lcom/<apk>/achievements/achievement/g0;->getId()Ljava/lang/String;,source
476,Lcom/<apk>/achievements/profile/u;->getUsername()Ljava/lang/String;,source
477,Lcom/<apk>/adsdata/common/Comment;->getId()Ljava/lang/String;,source
478,Lcom/<apk>/adsdata/common/CustomFeed;->getId()Ljava/lang/String;,source
479,Lcom/<apk>/adsdata/common/Experiment;->getName()Ljava/lang/String;,source
480,Lcom/<apk>/adsdata/common/Media;->getId()Ljava/lang/String;,source
481,Lcom/<apk>/adsdata/common/Post;->getId()Ljava/lang/String;,source
482,Lcom/<apk>/adsdata/common/Post;->getUrl()Ljava/lang/String;,source
483,Lcom/<apk>/adsdata/common/Profile;->getId()Ljava/lang/String;,source
484,Lcom/<apk>/adsdata/common/Profile;->getName()Ljava/lang/String;,source
485,Lcom/<apk>/adsdata/common/Sub<apk>;->getId()Ljava/lang/String;,source
486,Lcom/<apk>/adsdata/common/Sub<apk>;->getName()Ljava/lang/String;,source
487,Lcom/<apk>/agegating/RoadBlockReason;->getValue()Ljava/lang/String;,source
488,Lcom/<apk>/agegating/analytics/AgeAnalytics$InfoReason;->getValue()Ljava/lang/String;,source
489,Lcom/<apk>/agegating/analytics/AgeAnalytics$Noun;->getValue()Ljava/lang/String;,source
490,Lcom/<apk>/agegating/analytics/AgeAnalytics$PopupText;->getValue()Ljava/lang/String;,source
491,Lcom/<apk>/agegating/domain/model/UnavailableReason;->getValue()Ljava/lang/String;,source
492,Lcom/<apk>/analytics/EditUsernameAnalytics$ActionInfoReason;->getValue()Ljava/lang/String;,source
493,Lcom/<apk>/analytics/EditUsernameAnalytics$Noun;->getValue()Ljava/lang/String;,source
494,Lcom/<apk>/analytics/EditUsernameAnalytics$PopupButtonText;->getValue()Ljava/lang/String;,source
495,Lcom/<apk>/analytics/<apk>CommunityAvatarRedesignAnalytics$Noun;->getValue()Ljava/lang/String;,source
496,Lcom/<apk>/analytics/<apk>CommunityAvatarRedesignAnalytics$PageType;->getValue()Ljava/lang/String;,source
497,Lcom/<apk>/analytics/leaveapp/LeaveAppReason;->getValue()Ljava/lang/String;,source
498,Lcom/<apk>/analytics/leaveapp/impl/<apk>LeaveAppAnalytics$Action;->getValue()Ljava/lang/String;,source
499,Lcom/<apk>/analytics/leaveapp/impl/<apk>LeaveAppAnalytics$Noun;->getValue()Ljava/lang/String;,source
500,Lcom/<apk>/analytics/leaveapp/impl/<apk>LeaveAppAnalytics$Source;->getValue()Ljava/lang/String;,source
501,Lcom/<apk>/analytics/post/PostAnalytics$ActionInfo;->getValue()Ljava/lang/String;,source
502,Lcom/<apk>/analytics/post/PostAnalytics$AnalyticsPollType;->getValue()Ljava/lang/String;,source
503,Lcom/<apk>/analytics/post/PostAnalytics$Noun;->getValue()Ljava/lang/String;,source
504,Lcom/<apk>/analytics/post/impl/<apk>TrendingPushNotifAnalytics$Noun;->getValue()Ljava/lang/String;,source
505,Lcom/<apk>/analytics/recommendation/RecommendationAnalytics$Noun;->getValue()Ljava/lang/String;,source
506,Lcom/<apk>/answers/models/LlmSource;->getValue()Ljava/lang/String;,source
507,Lcom/<apk>/answers/models/ResponseFormat;->getValue()Ljava/lang/String;,source
508,Lcom/<apk>/answers/suggestions/telemetry/<apk>AnswersSuggestionsTelemetry$Noun;->getValue()Ljava/lang/String;,source
509,Lcom/<apk>/answers/telemetry/<apk>AnswersTelemetry$Action;->getValue()Ljava/lang/String;,source
510,Lcom/<apk>/answers/telemetry/<apk>AnswersTelemetry$Noun;->getValue()Ljava/lang/String;,source
